default,nw.ta,inc.na,cashp,pat.nw,contl.nw,fa.ta,inv.nw,nw.ce,debt.equity,current.r,debtr.turn,goods.turn,debt.ta
0,0.329847625,0.9940245,14.1,0.0127,0.4864,0.302360323,0.075634058,0.516853933,0.93,1.23,4.52,10.27,0.308335823
0,0.227130571,1.993549648,44.3,0.1125,0.00532,0.470484754,0.721170396,0.351057402,1.85,0.64,16.42,195.69,0.419859265
0,0.314582778,1.669154892,30.2,0.131,0.0533,0.48013863,0.070762712,0.374128091,1.67,1.26,8.04,40.87,0.526259664
0,0.559440559,1.518259518,18.8,0.2611,0.0533,0.092463092,0.026388889,0.882352941,0.13,2.16,3.84,141.44,0.074592075
0,0.239794984,1.56287754,9.2,0.0766,0.0107,0.015925316,0.000763359,0.373006834,1.68,1.12,3.1,5.21,0.403075233
0,0.186345967,1.720116618,27.9,0.3382,0.1917,0.1797862,0.037809648,0.36196319,1.76,1.13,10.82,30.89,0.328474247
0,0.223732719,0.862672811,25.9,0.1629,0.0216,0.457834101,0.006179197,0.285840447,2.5,1.25,4.79,251.65,0.558986175
0,0.073495984,1.466434308,50.4,0.60716,0.5402,0.462039703,0.172164948,0.103411514,8.67,1.41,10.3,86.41,0.561448704
0,0.363826087,0.995478261,42,0.2124,0.0533,0.523130435,0.079827916,0.52039801,0.92,1.31,4.88,5.75,0.335304348
0,0.514548982,1.892822502,7.7,0.0177,0.0533,0.167313288,0.028275212,0.647345943,0.54,1.59,65.526,7.24,0.280310378
0,0.248965298,0.387297039,-3.8,-0.0836,0.00532,0.747851003,0.322890026,0.566051393,0.77,0.5,9.68,4.49,0.190862783
0,0.195869837,0.443836045,29.7,0.1435,0.25,0.310857322,0.066693291,0.208111702,3.81,1.21,15,6.89,0.745306633
0,0.214560669,0.609205021,24.8,0.0031,0.358,0.606359833,0.065132605,0.273289277,2.66,1.21,2.29,156.72,0.570543933
0,0.379445235,1.178520626,44.2,0.2332,0.4349,0.647937411,0.078256795,0.601126761,0.66,1.09,6.79,18.87,0.251778094
0,0.252116221,1.151681537,14.7,0.0762,0.2287,0.062914665,0.003629764,0.431987456,1.31,1.25,2.26,14.23,0.331503089
0,0.608882521,0.992359121,25.7,0.1555,2.0886,0.215377268,0.065490196,0.786066584,0.27,2.06,4.49,10.54,0.165711557
0,0.421319797,1.244331641,13.4,0.0171,0.09,0.505922166,0.067068273,0.462309692,1.16,1.28,3.9,13.59,0.49001692
0,0.269198312,1.065400844,3.7,0.0222,0.1097,0.02721519,0.001567398,0.360553829,1.77,1.44,1.76,17.27,0.47742616
0,0.774152271,0.644273832,13.5,0.09,0.0533,0.394753679,0.069008264,0.849719101,0.18,2.63,2.05,2.54,0.136916187
0,0.429900332,1.051162791,6.1,0.0171,0.0533,0.21627907,0.002318393,0.519678715,0.92,1.48,3.03,72.53,0.397342193
0,0.330250272,3.297878128,27.8,0.1582,0.1499,0.284004353,0.230642504,0.379493592,1.64,1.05,13.47,12.84,0.539989119
0,0.719862227,0.601033295,6.6,0.012,0.0533,0.462686567,0.066586922,0.763237979,0.31,5.1,11.54,5.84,0.223306544
0,0.278631822,0.613758647,23,0.2434,0.389,0.661414297,0.115172414,0.351770985,1.84,2.01,2.53,153.62,0.513451191
0,0.398058252,1.930472909,12.7,0.0453,0.4036,0.336047604,0.065696302,0.750738334,0.33,0.93,6.54,42.66,0.132164109
0,0.222248465,1.897732641,50.9,0.3241,0.3454,0.284837034,0.088735388,0.321270058,2.11,0.92,11.32,29.66,0.469532357
0,0.22218521,1.970686209,52.1,0.2451,0.021,0.433211193,0.012743628,0.343106996,1.91,0.66,17.95,28.32,0.425383078
0,0.344181203,4.299661546,6,0.0792,0.0635,0.209841187,0.063161876,0.439933444,1.27,1.14,18.38,60.76,0.438167144
0,0.429906542,2.442909386,31.7,0.1819,0.0189,0.223080049,0.002835539,0.752489331,0.33,1.4,8.98,5.15,0.141405933
0,0.127799017,1.247678864,22.1,0.2554,0.5043,0.467504096,0.053418803,0.182741117,4.47,0.99,9.37,15.94,0.571545603
0,0.280648192,1.999060592,13.6,0.0178,0.0142,0.400422734,0.00167364,0.623044838,0.61,1.06,7.04,77.6,0.169798027
0,0.497082847,0.789187087,16.1,0.027,0.00532,0.356670556,0.008607199,0.560280579,0.78,1.73,2.89,97.07,0.390120576
0,0.317812062,0.155960729,47.7,0.2282,0.0533,0.73772791,0.073698147,1,0.79,0.31,2.68,17.27,0.27826087
0,0.099269413,1.095126911,93,0.0379,2.17464,0.708518491,0.001517451,0.174708378,4.72,0.41,9.22,34.02,0.468931234
0,0.450704225,1.467383247,27.2,0.1447,0.1275,0.433654559,0.208059211,0.625192802,0.6,1.31,7.15,31.93,0.270200148
0,0.866666667,1.023569024,16.8,0.1049,0.2549,0.136700337,0.072261072,1,0.79,4.75,11.43,4.18,0.668013468
0,0.181818182,1.476044226,60.2,0.3242,0.5262,0.47220516,0.012668919,0.37900128,1.64,0.81,6.83,162.7,0.297911548
0,0.326325411,0.710847044,27.6,0.053,0.2381,0.539000609,0.424836601,0.526548673,0.9,1.18,4.83,10.17,0.293418647
0,0.186266094,1.01230329,26.3,0.0519,0.1336,0.509871245,0.006912442,0.248141795,3.03,1.05,7.28,30.9,0.564377682
0,0.252698832,1.536902401,31.3,0.1131,0.5414,0.303591099,0.072798605,0.329787234,2.03,1.36,3.8,17.17,0.51354924
0,0.397873121,1.746241291,27.1,0.1533,0.0406,0.319031903,0.714285714,0.455882353,1.19,0.93,59.06,123.75,0.474880821
0,0.219699499,5.037395659,31.2,0.1062,0.0533,0.230217028,0.175531915,0.573420479,0.74,1.1,40.13,30.21,0.163439065
0,0.911111111,49.43333333,18.85,0.0792,0.0533,10.38888889,1.018292683,1,0.79,1.23,6.32,17.27,11.02222222
0,0.201930502,2.114864865,6.8,0.0038,0.2801,0.113513514,0.066921606,0.444538887,1.25,1.4,10.18,11.62,0.2503861
0,0.266682785,1.619197292,38.2,0.1026,0.3182,0.498307544,0.004533092,0.322326125,2.1,1.07,7.3,56.34,0.560686654
0,0.406687898,1.241082803,11.9,0.0119,0.1457,0.331210191,0.074393109,0.625367287,0.6,0.94,3.75,80.38,0.243630573
0,0.347560976,0.616648993,6.2,0.0154,0.00532,0.244962884,0.057971014,0.535758071,0.87,1.28,2.7,305.334,0.30116649
0,0.194326908,2.303557436,13.8,0.0932,0.0411,0.036514653,0.006451613,0.471303687,1.12,1.26,3.78,16.62,0.217990911
0,0.519230769,2.19112426,18.7,0.0741,0.0533,0.272189349,0.002849003,0.571103157,0.75,1.29,6.32,4.4,0.389940828
0,0.192847365,0.950718686,35.5,0.1026,0.0533,0.264202601,0.555456965,0.261363636,2.83,1.36,2.81,14.18,0.545003422
0,0.262836462,0.634019453,17.1,0.0111,0.0533,0.69237729,0.005163511,0.281287824,2.56,1.08,30.15,2.77,0.671567519
0,0.527429467,1.446316614,8.2,0.0792,0.0533,0.187304075,0.063150074,0.657869013,0.52,1.62,6.32,17.27,0.274294671
0,0.323802716,1.426733381,23,0.1235,0.2708,0.163926614,0.061442237,0.462087725,1.16,1.29,3.15,12.63,0.376935907
0,0.329145729,1.956344221,41.4,0.3675,0.0382,0.070979899,0.079675573,0.726768377,0.38,1.04,9.67,7.75,0.123743719
0,0.479432624,0.20035461,12.6,0.0515,0.7448,0.539361702,0.061760355,1,0.79,2.62,4.6,115.37,0.35177305
0,0.971890372,3.126493324,18.85,0.0792,0.0533,0.657062544,0.060375994,0.990687679,0.03,0.63,6.32,17.27,0.009135629
0,0.624164524,3.16966581,70.5,0.60716,0.0395,0.194858612,0.06878089,0.691343964,0.45,2.22,15.35,59.19,0.278663239
0,0.304878049,0.957804878,28.9,0.0738,0.0533,0.298780488,0.0072,0.340878102,1.93,1.24,6.92,104.42,0.589512195
0,0.731301939,1.449445983,31.4,0.3946,0.018,0.284626039,0.07907197,0.966148216,0.04,3.18,16.1,4.97,0.025623269
0,0.500994695,2.028846154,30.9,0.1709,0.00532,0.329907162,0.055261416,0.633808725,0.58,2.71,11.51,8.51,0.256299735
0,0.315306768,1.795066414,60,0.5006,1.5326,0.271663504,0.217652959,0.511282051,0.96,1.16,5.61,18.7,0.301391524
0,0.883802817,7.832746479,18.85,0.0792,0.0533,0.103873239,0.166334661,0.994059406,0.03,0.64,6.32,17.27,0.014084507
0,0.711009174,0.520642202,15.1,-0.023,0.0533,0.423394495,0.249677419,0.938824955,0.07,2.41,1.43,25.2,0.046330275
0,0.075618451,1.631954197,-18,0.0792,2.17464,0.323971049,1.147142857,0.097438753,9.26,0.75,43.17,64.03,0.689640272
0,0.474915126,1.719728404,30.9,0.1964,0.0349,0.222934742,0.066322478,0.767215113,0.3,1.5,3.79,38.07,0.144096567
0,0.484912281,0.750175439,3,0.0095,0.0427,0.239649123,0.042691751,0.558835423,0.79,2.11,2.79,27.52,0.382807018
0,0.648225868,0.160625715,-18,-0.1807,0.0533,0.40328119,0.049146557,0.695456406,0.44,5.766,1.312,5.03,0.283861122
0,0.126865672,1.524720149,17.4,0.1125,2.17464,0.11971393,0.013480392,0.14353562,5.97,0.98,4.37,4.15,0.756996269
0,0.266552836,2.797192184,14.8,-0.0035,0.2235,0.471068109,0.059430605,0.417657551,1.39,1.15,15.12,7.82,0.371656232
0,0.396078431,1.546218487,23.9,0.0792,0.0533,0.593837535,0.008486563,0.443538269,1.25,3.4,6.32,17.27,0.496918768
0,0.624314057,0.164626425,3,-0.0425,0.0142,0.3858168,0.056457066,0.68156682,0.47,2.63,1.312,2.192,0.291684255
0,0.401387083,0.632856524,-1.6,-0.62036,0.1598,0.301690507,0.090172786,0.700984103,0.43,3.81,1.312,6.04,0.140875596
0,0.862367021,1.490026596,22.6,0.1185,0.0533,0.275265957,0.151888975,1,0.79,2.7,10.57,11.56,0.659574468
0,0.330647131,1.027838828,32.8,0.0551,0.0229,0.43980464,0.003692762,0.368435374,1.71,2.08,5.32,8.18,0.566788767
0,0.804979253,0.582691168,10.9,0.0603,0.00532,0.20391227,0.837997054,0.875,0.14,1.11,13.4,7.1,0.114997036
0,0.582371943,2.644208583,22,0.1416,0.3859,0.23857868,0.066164818,0.816300129,0.23,3.17,5.98,17.27,0.13105676
0,0.552753474,3.190427174,7.7,0.0792,0.3231,0.224395265,0.13594041,0.819221968,0.22,2.14,6.32,17.27,0.121976325
0,0.257644244,1.854559957,22.1,0.1581,1.3313,0.237702739,0.001031992,0.321819993,2.11,1.29,8.96,17.66,0.542940707
0,0.240916272,1.464257504,31.1,0.1291,0.1639,0.132109005,0.068442623,0.471953578,1.12,1.25,4.97,4.05,0.269549763
0,0.285058644,2.353646099,37.6,0.4167,0.0533,0.113717491,0.074686941,0.302898943,2.3,1.22,6.83,164.9,0.656042835
0,0.259669663,1.000418148,42.4,0.1739,2.17464,0.526865984,0.309178744,0.311981914,2.21,1.38,4.78,9.73,0.572653147
0,0.25344008,2.322241681,39.3,0.2001,0.5212,0.2672004,0.08242843,0.417731959,1.39,0.81,8.82,83.33,0.353264949
0,0.469993022,1.517794836,28.8,0.0911,0.2769,0.420097697,0.007423905,0.597074468,0.67,1.32,8.28,18.03,0.317166783
0,0.133244769,1.835270674,33,-0.2335,1.1062,0.315974759,0.041625125,0.272628432,2.67,0.86,10.09,42.77,0.340219196
0,0.322439527,1.599073598,32.2,0.1954,0.008,0.144879053,0.066640064,0.591875295,0.69,1.25,2.99,49.88,0.222336593
0,0.346698113,1.429919137,44.1,0.4224,0.1526,0.278301887,0.081146744,0.558631922,0.79,1.07,6.17,7.76,0.273921833
0,0.64213894,0.686928702,0.9,0.0792,0.0533,0.337751371,0.083985765,0.823563892,0.21,1.69,6.32,17.27,0.137568556
0,0.365983497,0.522491349,32.2,0.2074,0.4247,0.175672079,0.315636364,0.962211337,0.04,0.49,6.34,47.23,0.01437317
0,0.465299145,3.035213675,16.2,0.0697,0.0294,0.397264957,0.061351947,0.553477023,0.81,1.35,38.58,9.61,0.375384615
0,0.369230769,1.44852071,53.9,0.2275,0.4274,0.521104536,0.089209402,0.464055528,1.15,1.23,16.42,58.51,0.42642998
0,0.416448598,0.998504673,40.5,0.1865,0.0628,0.442990654,0.073608618,0.646922184,0.55,1.26,3.42,29.46,0.22728972
0,0.285882353,0.350882353,1.5,0.0792,0.0113,0.015882353,0.08590535,0.300556586,2.33,0.71,6.32,17.27,0.665294118
0,0.303337306,1.865514501,35.2,0.0784,0.2168,0.201430274,0.054682384,0.645939086,0.55,1.06,8.7,14.23,0.166269368
0,0.240304034,3.405768856,27.3,0.1695,2.17464,0.074449425,0.091646391,0.410043232,1.44,0.96,11.1,13.5,0.345741571
0,0.784810127,1.727144866,5.5,0.0458,0.1846,0.402250352,0.149641577,0.944162437,0.06,2.53,15.54,32.37,0.046413502
0,0.200740192,1.608586232,24.1,0.0135,0.0533,0.132790526,0.003687316,0.361986119,1.76,0.66,16.54,3.89,0.353811991
0,0.309133994,1.513571736,16.6,0.007,0.423,0.408013787,0.058188153,0.521628499,0.92,1.35,14.99,5.04,0.283498492
0,0.458225985,1.637835848,21,0.1155,0.0514,0.168568274,0.002409639,0.882352941,0.13,1.46,3.81,32.1,0.061096798
0,0.340102708,1.729691877,71.9,0.2793,1.8106,0.259803922,0.05730954,0.592035758,0.69,1.46,10.81,41.69,0.234360411
0,0.785181237,0.114072495,6.8,0.0034,0.0081,0.10554371,0.034623218,0.920625,0.09,1.52,1.312,17.27,0.067697228
0,0.199970331,1.969589082,27.3,0.1014,0.2611,0.174454829,0.06194362,0.318751478,2.14,1.13,3.08,36.1,0.399792316
0,0.239037958,1.280268325,31.3,0.0738,0.0294,0.232657068,0.030116359,0.372419067,1.69,1.48,4.03,29.75,0.402814136
0,0.194869902,6.98966599,23.4,0.1944,0.9858,0.206126592,0.00094697,0.28773842,2.48,0.9,34.46,66.26,0.482376822
0,0.276807229,3.403012048,22.6,0.1263,0.0533,0.174096386,0.122959739,0.625595643,0.6,1.11,8.63,70.75,0.165662651
0,0.535017222,1.014159969,21,0.0824,0.068,0.438959051,0.000715308,0.639231824,0.56,1.4,5.73,12.17,0.30195178
0,0.96642528,2.928900592,-0.3,0.0792,0.0533,0.615536537,1.021798365,0.989885367,0.03,0.39,6.32,17.27,0.009874918
0,0.497957668,0.920906053,38,0.0726,0.0172,0.634236911,0.062266965,0.61797235,0.62,1.4,8.51,17.27,0.307835128
0,0.775141243,2.096045198,33.6,0.203,0.062,0.415254237,0.060860058,0.990613718,0.03,3.83,13.75,49,0.007344633
0,0.227473648,1.047602856,24.7,0.2938,0.0533,0.293777627,0.001494768,0.375631668,1.66,0.98,4.93,305.334,0.378102686
0,0.308678238,0.691588785,16.2,0.0792,0.0533,0.387983979,0.000865052,0.345383926,1.9,1.12,6.32,17.27,0.585046729
0,0.405712431,1.311587147,35.9,0.0792,0.0712,0.106134372,0.0668,0.61515748,0.63,1.86,6.32,17.27,0.253813697
0,0.43943662,0.478617157,-9,0.0792,0.0533,0.903457106,0.048659674,0.877300613,0.14,2.06,6.32,17.27,0.061459667
0,0.449732115,0.67538607,22.4,0.087,0.8465,0.295934447,0.33076384,0.65041021,0.54,1.04,6.46,4.21,0.241727072
0,0.202180377,1.740997687,25.3,0.0885,0.0539,0.194251734,0.084150327,0.429022082,1.33,0.92,8.5,81.59,0.269078295
0,0.687589158,0.37660485,2.1,0.0035,0.0519,0.444602948,0.256569848,0.741538462,0.35,2.49,2.5,6.91,0.239657632
0,0.711995578,1.316196794,20.7,0.1496,0.0533,0.134328358,0.01863354,0.768955224,0.3,5.766,2.19,17.27,0.213930348
0,0.156499708,1.447086338,16.7,-0.2688,0.5019,0.360553498,0.00498132,0.206082382,3.85,1.68,3.94,23.85,0.580003898
0,0.438173201,1.376992676,36.6,0.279,0.00532,0.341663076,0.082104228,0.680722892,0.47,0.95,5.68,21.7,0.205514864
0,0.213410238,1.126892574,56.8,0.341,0.0372,0.714011055,0.002252252,0.27802129,2.6,0.92,35.02,29.37,0.533765922
0,0.432260347,1.482490272,46.2,0.2833,0.0475,0.324372126,0.140752864,0.581074655,0.72,1.04,7.92,9.48,0.311637779
0,0.227619856,1.000636402,52.6,0.0792,0.2181,0.502333475,0.137931034,0.304224553,2.29,1.25,6.32,17.27,0.520577005
0,0.819339896,0.108859294,7.3,0.0346,0.212,0.333526346,0.070671378,0.987438939,0.03,1.12,13.36,17.27,0.010422698
0,0.292800385,1.847820852,22.9,0.18,1.9959,0.140862027,0.008223684,0.493706862,1.03,0.97,6.73,17.33,0.300264869
0,0.367147874,0.946156847,10.7,0.0579,0.0533,0.22239563,0.077577046,0.749203822,0.33,1.34,3.87,6.19,0.084666407
0,0.28313389,0.722059156,48.4,0.2343,0.8469,0.646421314,0.002392344,0.326903024,2.06,1.5,19.05,47.87,0.582975841
0,0.343308396,1.08645054,87.3,0.60716,0.1501,0.112219451,0.067393059,1,0.79,0.65,4.39,305.334,0.274868385
0,0.928825623,0.217793594,11.9,0.0929,0.0533,0.032740214,0.741762452,1,0.79,1.47,6.32,2.192,0.706049822
0,0.23826458,0.974573257,13.1,0.0516,0.2843,0.140291607,0.020895522,0.41116907,1.43,1.18,3.25,3.28,0.341216216
0,0.251778329,1.744416873,33.5,0.1288,0.0533,0.391232423,0.00131406,0.356273408,1.81,0.88,37.88,3.64,0.454921423
0,0.7,4.337362637,8.6,0.022,0.0063,0.151648352,0.020408163,0.792781581,0.26,0.9,45.46,140.01,0.182967033
0,0.928955224,0.225074627,14.6,0.0749,0.0533,0.031044776,0.779562982,0.998716303,0.79,4.4,2.2,5.58,0.004776119
0,0.438016529,2.134297521,39.3,0.359,0.2698,0.32768595,0.078773585,0.55584688,0.8,1.17,7.8,142.75,0.35
0,0.378724672,1.583134684,41.2,0.2609,0.0323,0.328665077,0.065696302,0.454415445,1.2,1.41,10.47,50.85,0.454707986
0,0.726107226,3.407342657,37.4,0.2593,0.0778,0.58041958,0.067014446,0.951145038,0.05,2.06,16.42,305.334,0.037296037
0,0.646119978,0.951018162,19.1,0.1297,0.0145,0.514034122,0.101362862,0.914330218,0.09,1.06,6.1,11.98,0.060539351
0,0.598867147,1.203913491,37.8,0.2726,0.0146,0.44284243,0.000859845,1,0.79,0.82,13.18,5.59,0.510813594
0,0.591417076,1.268216361,21.7,0.1574,0.2381,0.146624944,0.063114135,0.994736842,0.03,2.1,3.14,10.49,0.003576218
0,0.151979409,1.306777791,42.7,0.2062,0.7153,0.326265474,0.048387097,0.260012581,2.85,0.88,5.9,21,0.432528496
0,0.266991237,0.670691334,48.4,0.1658,1.6492,0.520350536,0.005835157,0.290835808,2.44,1.29,11.19,12.4,0.651022395
0,0.63435921,0.814423519,26.3,0.1779,0.0533,0.199356913,0.236060825,0.875158428,0.14,1.76,4.91,11.52,0.090491502
0,0.241370293,1.108263598,25.4,0.0935,0.3619,0.667364017,0.090465872,0.294605809,2.39,0.7,10.1,305.334,0.57792887
0,0.223276801,1.068305586,43,0.0988,0.0606,0.402831803,0.225087108,0.339403974,1.95,1.56,4.66,9.7,0.434572896
0,0.443905397,1.154942389,14.3,0.0792,0.0348,0.091267435,0.057035519,0.598528209,0.67,1.6,6.32,17.27,0.297756216
0,0.25958893,0.466742191,22.8,0.0725,0.1926,0.26816637,0.02680798,0.364214351,1.75,0.88,2.34,9.33,0.453147759
0,0.112431738,5.635399936,4.6,0.0409,0.0533,0.023771282,0.119285714,0.112775898,7.87,1.47,10.99,17.27,0.884516544
0,0.178046844,3.293171894,20.9,0.1693,0.0502,0.188963875,0.093088071,0.249443826,3.01,1.13,11.36,12.78,0.535728464
0,0.289391576,0.899115965,34.8,0.1604,0.2543,0.410816433,0.184186882,0.431395349,1.32,1.23,4.71,53.37,0.381435257
0,0.085990338,1.228502415,5.8,0.273,0.0533,0.128019324,0.005617978,0.152658662,5.55,1.19,5.22,5.88,0.476811594
0,0.283250588,0.597334727,50,0.1593,0.0443,0.59393781,0.07702952,0.336541447,1.97,1.72,7.8,6.46,0.558400836
0,0.441894675,4.443954104,8.4,0.0127,2.17464,0.117681671,0.089214381,0.550788412,0.82,0.81,20.72,48.6,0.286260665
0,0.442627653,0.77481354,7.1,-0.0071,0.0091,0.373207114,0.483473752,0.518829859,0.93,0.49,14.31,6.18,0.410499139
0,0.524081115,0.765842839,6.6,-0.0097,0.1064,0.497782003,0.005441354,0.728955487,0.37,2.51,6.98,13.92,0.19486692
0,0.914165666,0.640456182,39.2,0.2613,0.0533,0.255702281,0.602757715,0.98068255,0.03,1.62,18.65,7.83,0.018007203
0,0.260383084,1.275175422,38.7,0.1345,0.5259,0.300967191,0.060815732,0.300766703,2.32,1.57,15.21,11.6,0.605347999
0,0.567043619,4.809369952,22.5,0.0792,0.0221,0.233037157,0.022792023,0.654850746,0.53,1.93,6.32,17.27,0.298869144
0,0.101344767,2.392418632,83.1,0.0792,0.00532,0.258818944,0.080288462,0.323584319,2.09,0.86,6.32,17.27,0.211849542
0,0.414076456,1.869596284,63.1,0.5948,0.2105,0.060735977,0.072044866,1,0.79,1.52,4.68,186.88,0.35441229
0,0.341202673,1.479064588,7.1,-0.0409,0.0098,0.71403118,0.001305483,0.490711083,1.04,0.61,22.59,80.94,0.354120267
0,0.109754916,1.381090768,15.3,0.0934,0.0533,0.031773709,0.084730803,0.215974075,3.63,0.98,4.89,22.21,0.398430689
0,0.289156627,1.448521358,25.3,0.0941,0.0533,0.555038335,0.07907197,0.43190184,1.32,1.5,13.5,70.43,0.38033954
0,0.442622951,3.465651835,-18,0.0792,0.0533,0.283762685,0.136684303,0.553710938,0.81,1.23,1.312,10.8,0.356752537
0,0.534412955,1.001349528,37,0.2755,0.4377,0.282051282,0.070286195,0.773941368,0.29,1.76,2.94,40.06,0.156095367
0,0.161484023,1.660626206,56.2,0.1531,2.17464,0.399957109,0.027888446,0.264396067,2.78,1,65.526,3.5,0.449281578
0,0.563110749,0.894136808,25.2,0.1219,0.2292,0.300081433,0.239334779,0.687375746,0.45,1.01,6,19.74,0.256107492
0,0.412094065,2.508118701,13.5,0.0628,0.0533,0.300391937,0.056725543,0.444578677,1.25,1.47,65.526,13.39,0.514837626
0,0.583990536,0.836356467,6.1,0.002,0.0351,0.071766562,0.006752194,0.697926484,0.43,2,1.56,9.72,0.252760252
0,0.510972933,1.822970007,36.2,0.2876,0.0072,0.007681053,0.003579098,0.993598862,0.03,1.65,3.37,14.59,0.00329188
0,0.480602637,1.072693032,12.9,0.0463,0.0533,0.265913371,0.065438871,0.741860465,0.35,2.01,3.8,4.03,0.167231638
0,0.390851187,0.56253619,6.6,-0.0465,0.1252,0.599594673,0.061851852,0.475184794,1.1,0.77,12.67,13.52,0.431673422
0,0.395610425,0.712482853,29.2,0.0609,0.0645,0.496844993,0.183772538,0.621016365,0.61,1.29,3.41,184.19,0.241426612
0,0.765845993,0.420115244,14.9,0.0816,0.0533,0.301204819,0.34746922,0.919496855,0.09,1.2,12.42,2.61,0.067050812
0,0.38421396,1.603065884,74.8,0.3975,0.1367,0.377038487,0.000848896,0.603174603,0.66,1.05,7.41,29.31,0.252772342
0,0.140577329,0.804623328,66.1,0.2196,0.818,0.710161934,0.049248748,0.175711352,4.69,0.7,22.8,15.72,0.659469608
0,0.484070523,1.905969688,18.6,0.1235,0.0533,0.136715125,0.243450479,0.997450605,0.79,0.7,62.29,13.45,0.002474482
0,0.556648452,0.767213115,26.1,0.0768,0.0916,0.379599271,0.32526178,0.735322425,0.36,0.74,8.34,11.55,0.200364299
0,0.482001756,0.808896693,17.4,0.0136,0.082,0.23675739,0.050698239,0.562307955,0.78,1.74,2.56,6.09,0.375182909
0,0.490909091,1.222181818,16.1,0.0441,0.0111,0.387272727,0.11037037,0.597080938,0.67,1.12,7.31,12.62,0.331272727
0,0.464275466,0.777618364,32.8,0.1599,0.178,0.187087518,0.051606922,0.572946176,0.75,1.57,6.58,5.26,0.340315638
0,0.246111471,0.718567725,76.6,0.0992,0.0336,0.539533377,0.005924951,0.381562422,1.62,1.59,3.16,12.11,0.39889825
0,0.265952102,0.999497572,68.4,0.0792,0.4402,0.424886954,0.052581864,0.354069119,1.82,1.58,6.32,17.27,0.292580807
0,0.203953647,1.079890934,58.6,0.155,0.0207,0.251261077,0.055815508,0.229342327,3.36,2,9.04,15.48,0.68534424
0,0.225258607,1.914466574,60.4,0.1627,0.0533,0.455457774,0.002741604,0.254181185,2.93,1.48,5.63,140.16,0.591477536
0,0.265595625,1.085455478,31.7,0.0447,0.0869,0.403008033,0.078507079,0.465408805,1.15,0.91,7.17,8.18,0.305076055
0,0.295543539,1.050904345,25.4,0.0439,0.164,0.42345702,0.000630915,0.47004745,1.13,0.8,5.24,7.9,0.333209025
0,0.7323049,0.451905626,0.2,-0.0301,0.0533,0.439655172,0.105328377,0.913929785,0.09,1.82,1.56,6.67,0.068965517
0,0.077560976,0.953902439,72.1,0.4908,2.17464,0.292357724,0.004192872,0.107614213,8.29,0.99,6.59,108.76,0.629349593
0,0.454575818,2.404475618,44.1,0.1764,0.1932,0.241816967,0.061351947,0.573535609,0.74,1.79,10.18,7.23,0.338009352
0,0.372473868,1.129616725,42.9,0.4303,0.0524,0.267247387,0.270346118,0.593229745,0.69,0.95,42.86,2.192,0.255400697
0,0.349896954,0.579345088,34.2,0.1345,0.0962,0.212731853,0.263089005,0.47690387,1.1,0.96,3.68,8.89,0.383787497
0,0.66119471,4.46876425,16.2,0.0811,0.00532,0.136342909,0.057586207,0.79495614,0.26,2.74,29.16,37.14,0.170542636
0,0.298785776,1.589765828,48.3,0.2179,0.2424,0.396140503,0.1095791,0.49783237,1.01,0.95,6.09,37.23,0.301387684
0,0.417367788,2.096153846,41.3,0.2049,1.1461,0.314302885,0.060115191,0.584842105,0.71,2.15,13.77,10.12,0.296274038
0,0.150514111,1.18004813,28.6,0.1571,0.2253,0.351126668,0.121366279,0.211042945,3.74,0.91,4.77,17.27,0.562677751
0,0.441176471,0.988491049,24.8,0.0798,0.5877,0.537723785,0.060507246,0.552663196,0.81,1.85,6.67,6.67,0.357097187
0,0.167676502,1.979978925,44.6,0.136,1.5263,0.210748156,0.088766693,0.272066681,2.68,1.17,6.55,6.12,0.381322445
0,0.519584333,1.452038369,34.5,0.2299,0.0546,0.301758593,0.192307692,0.750577367,0.33,1.31,7.5,10.43,0.172661871
