,date,close,curr_ratio,tot_debt_tot_equity,oper_profit_margin,asset_turn,ret_equity,sentiment,close_delta,close_direction,Stock_name
644,2015-04-17,41.615,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.2926944971536876,0,MICROSOFT
643,2015-04-20,42.905,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,3.0998438063198344,2,MICROSOFT
642,2015-04-21,42.635,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.6292972846987603,1,MICROSOFT
641,2015-04-22,42.985,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.8209217778820252,1,MICROSOFT
640,2015-04-23,43.34,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.8258694893567616,1,MICROSOFT
639,2015-04-24,47.87,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,10.45223811721272,2,MICROSOFT
638,2015-04-27,48.03,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.33423856277418784,1,MICROSOFT
637,2015-04-28,49.155,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,2.3422860712054963,2,MICROSOFT
636,2015-04-29,49.06,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.19326619875902523,1,MICROSOFT
635,2015-04-30,48.64,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.8560945780676756,1,MICROSOFT
634,2015-05-01,48.655,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.030838815789474852,1,MICROSOFT
633,2015-05-04,48.24,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.8529441989518016,1,MICROSOFT
632,2015-05-05,47.6,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.3266998341625218,0,MICROSOFT
631,2015-05-06,46.28,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-2.7731092436974794,0,MICROSOFT
630,2015-05-07,46.7,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.9075194468452933,1,MICROSOFT
629,2015-05-08,47.75,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,2.248394004282649,2,MICROSOFT
628,2015-05-11,47.37,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.7958115183246126,1,MICROSOFT
627,2015-05-12,47.35,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.042220814861718435,1,MICROSOFT
626,2015-05-13,47.625,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.5807814149947171,1,MICROSOFT
625,2015-05-14,48.72,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,2.2992125984251945,2,MICROSOFT
624,2015-05-15,48.295,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.8723316912972028,1,MICROSOFT
623,2015-05-18,48.01,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.590123201159548,1,MICROSOFT
622,2015-05-19,47.58,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.8956467402624447,1,MICROSOFT
621,2015-05-20,47.58,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.0,1,MICROSOFT
620,2015-05-21,47.42,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.33627574611180455,1,MICROSOFT
619,2015-05-22,46.9,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.096583719949395,0,MICROSOFT
618,2015-05-26,46.59,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.6609808102345313,1,MICROSOFT
617,2015-05-27,47.61,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,2.1893110109465463,2,MICROSOFT
616,2015-05-28,47.45,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.3360638521318979,1,MICROSOFT
615,2015-05-29,46.86,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.243414120126456,0,MICROSOFT
614,2015-06-01,47.23,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.789586000853601,1,MICROSOFT
613,2015-06-02,46.92,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.6563624814736294,1,MICROSOFT
612,2015-06-03,46.85,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.14919011082694006,1,MICROSOFT
611,2015-06-04,46.36,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.0458911419423735,0,MICROSOFT
610,2015-06-05,46.14,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.47454702329594234,1,MICROSOFT
609,2015-06-08,45.73,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.8885999133073336,1,MICROSOFT
608,2015-06-09,45.65,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,2,-0.17493986442160137,1,MICROSOFT
607,2015-06-10,46.61,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,2.102957283680177,2,MICROSOFT
606,2015-06-11,46.44,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.36472859901309096,1,MICROSOFT
605,2015-06-12,45.97,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.0120585701981026,0,MICROSOFT
604,2015-06-15,45.475,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.0767892103545735,0,MICROSOFT
603,2015-06-16,45.83,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.7806487080813564,1,MICROSOFT
602,2015-06-17,45.97,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.3054767619463246,1,MICROSOFT
601,2015-06-18,46.72,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,1.6314988035675442,2,MICROSOFT
600,2015-06-19,46.1,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.3270547945205424,0,MICROSOFT
599,2015-06-22,46.23,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.2819956616051962,1,MICROSOFT
598,2015-06-23,45.91,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.6921912178239245,1,MICROSOFT
597,2015-06-24,45.635,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.5989980396427763,1,MICROSOFT
596,2015-06-25,45.65,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,0.03286950805303072,1,MICROSOFT
595,2015-06-26,45.26,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.8543263964950724,1,MICROSOFT
594,2015-06-29,44.37,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-1.9664162615996479,0,MICROSOFT
593,2015-06-30,44.15,2.9056,0.3536,30.3465,0.12300000000000001,5.5308,3,-0.49583051611448925,1,MICROSOFT
592,2015-07-01,44.445,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.6681766704416799,1,MICROSOFT
591,2015-07-02,44.4,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.10124873439082394,1,MICROSOFT
590,2015-07-06,44.39,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.022522522522518042,1,MICROSOFT
589,2015-07-07,44.3,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.20274836674927552,1,MICROSOFT
588,2015-07-08,44.24,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.13544018058689655,1,MICROSOFT
587,2015-07-09,44.52,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.6329113924050658,1,MICROSOFT
586,2015-07-10,44.61,2.4734,0.4407,-9.2561,0.1271,-3.9896,2,0.2021563342317976,1,MICROSOFT
585,2015-07-13,45.54,2.4734,0.4407,-9.2561,0.1271,-3.9896,2,2.084734364492266,2,MICROSOFT
584,2015-07-14,45.62,2.4734,0.4407,-9.2561,0.1271,-3.9896,2,0.17566974088712844,1,MICROSOFT
583,2015-07-15,45.76,2.4734,0.4407,-9.2561,0.1271,-3.9896,4,0.3068829460762836,1,MICROSOFT
582,2015-07-16,46.66,2.4734,0.4407,-9.2561,0.1271,-3.9896,4,1.9667832167832138,2,MICROSOFT
581,2015-07-17,46.62,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.08572653236176414,1,MICROSOFT
580,2015-07-20,46.92,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.6435006435006526,1,MICROSOFT
579,2015-07-21,47.28,2.4734,0.4407,-9.2561,0.1271,-3.9896,2,0.7672634271099732,1,MICROSOFT
578,2015-07-22,45.54,2.4734,0.4407,-9.2561,0.1271,-3.9896,4,-3.6802030456852832,0,MICROSOFT
577,2015-07-23,46.11,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,1.2516469038208176,2,MICROSOFT
576,2015-07-24,45.94,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.36868358273693713,1,MICROSOFT
575,2015-07-27,45.35,2.4734,0.4407,-9.2561,0.1271,-3.9896,4,-1.284283848498033,0,MICROSOFT
574,2015-07-28,45.34,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.022050716648286683,1,MICROSOFT
573,2015-07-29,46.29,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,2.0952801058667747,2,MICROSOFT
572,2015-07-30,46.88,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,1.274573341974516,2,MICROSOFT
571,2015-07-31,46.7,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.38395904436860007,1,MICROSOFT
570,2015-08-03,46.81,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.235546038543896,1,MICROSOFT
569,2015-08-04,47.54,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,1.55949583422345,2,MICROSOFT
568,2015-08-05,47.58,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.08413967185527797,1,MICROSOFT
567,2015-08-06,46.62,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-2.017654476670872,0,MICROSOFT
566,2015-08-07,46.74,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.2574002574002672,1,MICROSOFT
565,2015-08-10,47.33,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,1.2623020967051697,2,MICROSOFT
564,2015-08-11,46.41,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-1.9437988590745865,0,MICROSOFT
563,2015-08-12,46.74,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.7110536522301345,1,MICROSOFT
562,2015-08-13,46.73,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.021394950791624123,1,MICROSOFT
561,2015-08-14,47.0,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.5777872886796558,1,MICROSOFT
560,2015-08-17,47.32,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.6808510638297879,1,MICROSOFT
559,2015-08-18,47.27,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.10566356720202275,1,MICROSOFT
558,2015-08-19,46.61,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-1.3962343981383618,0,MICROSOFT
557,2015-08-20,45.66,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-2.0381892297790234,0,MICROSOFT
556,2015-08-21,43.07,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-5.672360928602708,0,MICROSOFT
555,2015-08-24,41.68,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-3.2273043882052486,0,MICROSOFT
554,2015-08-25,40.47,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-2.9030710172744745,0,MICROSOFT
553,2015-08-26,42.71,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,5.534964170990862,2,MICROSOFT
552,2015-08-27,43.9,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,2.78623273238117,2,MICROSOFT
551,2015-08-28,43.93,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.0683371298405493,1,MICROSOFT
550,2015-08-31,43.52,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.9333029820168373,1,MICROSOFT
549,2015-09-01,41.82,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-3.906250000000006,0,MICROSOFT
548,2015-09-02,43.36,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,3.6824485891917726,2,MICROSOFT
547,2015-09-03,43.5,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.3228782287822891,1,MICROSOFT
546,2015-09-04,42.61,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-2.045977011494254,0,MICROSOFT
545,2015-09-08,43.89,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,3.003989673785499,2,MICROSOFT
544,2015-09-09,43.07,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-1.8683071314650266,0,MICROSOFT
543,2015-09-10,43.29,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.5107963779893171,1,MICROSOFT
542,2015-09-11,43.48,2.4734,0.4407,-9.2561,0.1271,-3.9896,4,0.4389004389004337,1,MICROSOFT
541,2015-09-14,43.04,2.4734,0.4407,-9.2561,0.1271,-3.9896,4,-1.0119595216191302,0,MICROSOFT
540,2015-09-15,43.98,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,2.184014869888471,2,MICROSOFT
539,2015-09-16,44.3,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.7276034561164172,1,MICROSOFT
538,2015-09-17,44.25,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.1128668171557498,1,MICROSOFT
537,2015-09-18,43.48,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-1.7401129943502895,0,MICROSOFT
536,2015-09-21,44.11,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,1.4489420423183133,2,MICROSOFT
535,2015-09-22,43.9,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.4760825209703034,1,MICROSOFT
534,2015-09-23,43.87,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-0.0683371298405493,1,MICROSOFT
533,2015-09-24,43.91,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.09117848187827479,1,MICROSOFT
532,2015-09-25,43.94,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.06832156684126882,1,MICROSOFT
531,2015-09-28,43.29,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,-1.4792899408283993,0,MICROSOFT
530,2015-09-29,43.44,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,0.3465003465003432,1,MICROSOFT
529,2015-09-30,44.26,2.4734,0.4407,-9.2561,0.1271,-3.9896,3,1.8876611418047888,2,MICROSOFT
528,2015-10-01,44.61,2.4627,0.498,28.4263,0.1179,6.3297,3,0.7907817442385935,1,MICROSOFT
527,2015-10-02,45.57,2.4627,0.498,28.4263,0.1179,6.3297,3,2.1519838601210513,2,MICROSOFT
526,2015-10-05,46.63,2.4627,0.498,28.4263,0.1179,6.3297,3,2.326091727013391,2,MICROSOFT
525,2015-10-06,46.75,2.4627,0.498,28.4263,0.1179,6.3297,3,0.25734505683036124,1,MICROSOFT
524,2015-10-07,46.8,2.4627,0.498,28.4263,0.1179,6.3297,3,0.10695187165774794,1,MICROSOFT
523,2015-10-08,47.45,2.4627,0.498,28.4263,0.1179,6.3297,3,1.388888888888901,2,MICROSOFT
522,2015-10-09,47.11,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.7165437302423675,1,MICROSOFT
521,2015-10-12,47.0,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.2334960730205889,1,MICROSOFT
520,2015-10-13,46.89,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.23404255319148817,1,MICROSOFT
519,2015-10-14,46.68,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.44785668586052646,1,MICROSOFT
518,2015-10-15,47.01,2.4627,0.498,28.4263,0.1179,6.3297,3,0.706940874035986,1,MICROSOFT
517,2015-10-16,47.51,2.4627,0.498,28.4263,0.1179,6.3297,3,1.0636034886194428,2,MICROSOFT
516,2015-10-19,47.62,2.4627,0.498,28.4263,0.1179,6.3297,3,0.23153020416754247,1,MICROSOFT
515,2015-10-20,47.77,2.4627,0.498,28.4263,0.1179,6.3297,3,0.3149937001260094,1,MICROSOFT
514,2015-10-21,47.2,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.1932175005233416,0,MICROSOFT
513,2015-10-22,48.03,2.4627,0.498,28.4263,0.1179,6.3297,4,1.7584745762711826,2,MICROSOFT
512,2015-10-23,52.87,2.4627,0.498,28.4263,0.1179,6.3297,3,10.077035186341861,2,MICROSOFT
511,2015-10-26,54.25,2.4627,0.498,28.4263,0.1179,6.3297,3,2.610175903158696,2,MICROSOFT
510,2015-10-27,53.69,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.0322580645161332,0,MICROSOFT
509,2015-10-28,53.98,2.4627,0.498,28.4263,0.1179,6.3297,3,0.5401378282734199,1,MICROSOFT
508,2015-10-29,53.36,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.1485735457576833,0,MICROSOFT
507,2015-10-30,52.64,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.349325337331332,0,MICROSOFT
506,2015-11-02,53.24,2.4627,0.498,28.4263,0.1179,6.3297,3,1.139817629179334,2,MICROSOFT
505,2015-11-03,54.15,2.4627,0.498,28.4263,0.1179,6.3297,3,1.709241172051083,2,MICROSOFT
504,2015-11-04,54.4,2.4627,0.498,28.4263,0.1179,6.3297,3,0.46168051708217916,1,MICROSOFT
503,2015-11-05,54.38,2.4627,0.498,28.4263,0.1179,6.3297,2,-0.03676470588234563,1,MICROSOFT
502,2015-11-06,54.92,2.4627,0.498,28.4263,0.1179,6.3297,3,0.9930121368150038,1,MICROSOFT
501,2015-11-09,54.16,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.3838310269482976,0,MICROSOFT
500,2015-11-10,53.51,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.200147710487442,0,MICROSOFT
499,2015-11-11,53.65,2.4627,0.498,28.4263,0.1179,6.3297,3,0.26163333956269963,1,MICROSOFT
498,2015-11-12,53.32,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.6150978564771636,1,MICROSOFT
497,2015-11-13,52.84,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.9002250562640602,1,MICROSOFT
496,2015-11-16,53.765,2.4627,0.498,28.4263,0.1179,6.3297,3,1.7505677517032496,2,MICROSOFT
495,2015-11-17,52.97,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.4786571189435538,0,MICROSOFT
494,2015-11-18,53.85,2.4627,0.498,28.4263,0.1179,6.3297,3,1.6613177270152966,2,MICROSOFT
493,2015-11-19,53.94,2.4627,0.498,28.4263,0.1179,6.3297,3,0.16713091922004886,1,MICROSOFT
492,2015-11-20,54.19,2.4627,0.498,28.4263,0.1179,6.3297,3,0.46347793845012986,1,MICROSOFT
491,2015-11-23,54.19,2.4627,0.498,28.4263,0.1179,6.3297,2,0.0,1,MICROSOFT
490,2015-11-24,54.25,2.4627,0.498,28.4263,0.1179,6.3297,3,0.11072153533862757,1,MICROSOFT
489,2015-11-25,53.69,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.0322580645161332,0,MICROSOFT
488,2015-11-27,53.93,2.4627,0.498,28.4263,0.1179,6.3297,3,0.44701061650214563,1,MICROSOFT
487,2015-11-30,54.35,2.4627,0.498,28.4263,0.1179,6.3297,3,0.7787873168922709,1,MICROSOFT
486,2015-12-01,55.22,2.4627,0.498,28.4263,0.1179,6.3297,4,1.6007359705611728,2,MICROSOFT
485,2015-12-02,55.21,2.4627,0.498,28.4263,0.1179,6.3297,2,-0.018109380659177853,1,MICROSOFT
484,2015-12-03,54.2,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.829378735736276,0,MICROSOFT
483,2015-12-04,55.91,2.4627,0.498,28.4263,0.1179,6.3297,3,3.1549815498154867,2,MICROSOFT
482,2015-12-07,55.81,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.1788588803433989,1,MICROSOFT
481,2015-12-08,55.79,2.4627,0.498,28.4263,0.1179,6.3297,4,-0.035835871707584885,1,MICROSOFT
480,2015-12-09,54.98,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.4518730955368386,0,MICROSOFT
479,2015-12-10,55.27,2.4627,0.498,28.4263,0.1179,6.3297,3,0.527464532557305,1,MICROSOFT
478,2015-12-11,54.06,2.4627,0.498,28.4263,0.1179,6.3297,3,-2.1892527591821977,0,MICROSOFT
477,2015-12-14,55.14,2.4627,0.498,28.4263,0.1179,6.3297,3,1.9977802441731376,2,MICROSOFT
476,2015-12-15,55.2,2.4627,0.498,28.4263,0.1179,6.3297,4,0.10881392818281152,1,MICROSOFT
475,2015-12-16,56.13,2.4627,0.498,28.4263,0.1179,6.3297,3,1.6847826086956514,2,MICROSOFT
474,2015-12-17,55.7,2.4627,0.498,28.4263,0.1179,6.3297,2,-0.7660787457687506,1,MICROSOFT
473,2015-12-18,54.13,2.4627,0.498,28.4263,0.1179,6.3297,3,-2.818671454219031,0,MICROSOFT
472,2015-12-21,54.83,2.4627,0.498,28.4263,0.1179,6.3297,3,1.2931830777757172,2,MICROSOFT
471,2015-12-22,55.35,2.4627,0.498,28.4263,0.1179,6.3297,2,0.9483859201167302,1,MICROSOFT
470,2015-12-23,55.82,2.4627,0.498,28.4263,0.1179,6.3297,3,0.8491418247515788,1,MICROSOFT
469,2015-12-24,55.67,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.2687208885704023,1,MICROSOFT
468,2015-12-28,55.95,2.4627,0.498,28.4263,0.1179,6.3297,3,0.5029638943775842,1,MICROSOFT
467,2015-12-29,56.55,2.4627,0.498,28.4263,0.1179,6.3297,3,1.072386058981223,2,MICROSOFT
466,2015-12-30,56.31,2.4627,0.498,28.4263,0.1179,6.3297,3,-0.4244031830238636,1,MICROSOFT
465,2015-12-31,55.48,2.4627,0.498,28.4263,0.1179,6.3297,3,-1.4739833066950905,0,MICROSOFT
464,2016-01-04,54.8,2.9973,0.5787,25.3236,0.1321,6.5356,4,-1.2256669069935107,0,MICROSOFT
463,2016-01-05,55.05,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.45620437956204385,1,MICROSOFT
462,2016-01-06,54.05,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.8165304268846505,0,MICROSOFT
461,2016-01-07,52.17,2.9973,0.5787,25.3236,0.1321,6.5356,3,-3.4782608695652093,0,MICROSOFT
460,2016-01-08,52.33,2.9973,0.5787,25.3236,0.1321,6.5356,2,0.3066896683917895,1,MICROSOFT
459,2016-01-11,52.3,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.05732849226065572,1,MICROSOFT
458,2016-01-12,52.78,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.9177820267686501,1,MICROSOFT
457,2016-01-13,51.64,2.9973,0.5787,25.3236,0.1321,6.5356,3,-2.1599090564607817,0,MICROSOFT
456,2016-01-14,53.11,2.9973,0.5787,25.3236,0.1321,6.5356,3,2.8466305189775345,2,MICROSOFT
455,2016-01-15,50.99,2.9973,0.5787,25.3236,0.1321,6.5356,4,-3.991715307851624,0,MICROSOFT
454,2016-01-19,50.56,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.8433026083545788,1,MICROSOFT
453,2016-01-20,50.79,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.45490506329113306,1,MICROSOFT
452,2016-01-21,50.48,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.6103563693640526,1,MICROSOFT
451,2016-01-22,52.29,2.9973,0.5787,25.3236,0.1321,6.5356,3,3.5855784469096723,2,MICROSOFT
450,2016-01-25,51.79,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.9562057754828839,1,MICROSOFT
449,2016-01-26,52.17,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.7337323807684931,1,MICROSOFT
448,2016-01-27,51.22,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.8209699060762947,0,MICROSOFT
447,2016-01-28,52.055,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.6302225693088657,2,MICROSOFT
446,2016-01-29,55.09,2.9973,0.5787,25.3236,0.1321,6.5356,3,5.830371722216894,2,MICROSOFT
445,2016-02-01,54.71,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.6897803594118761,1,MICROSOFT
444,2016-02-02,53.0,2.9973,0.5787,25.3236,0.1321,6.5356,3,-3.125571193566077,0,MICROSOFT
443,2016-02-03,52.16,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.584905660377365,0,MICROSOFT
442,2016-02-04,52.0,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.3067484662576622,1,MICROSOFT
441,2016-02-05,50.16,2.9973,0.5787,25.3236,0.1321,6.5356,3,-3.538461538461545,0,MICROSOFT
440,2016-02-08,49.41,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.4952153110047848,0,MICROSOFT
439,2016-02-09,49.28,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.26310463468932493,1,MICROSOFT
438,2016-02-10,49.71,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.8725649350649345,1,MICROSOFT
437,2016-02-11,49.69,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.04023335345001635,1,MICROSOFT
436,2016-02-12,50.5,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.630106661300065,2,MICROSOFT
435,2016-02-16,51.09,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.1683168316831751,2,MICROSOFT
434,2016-02-17,52.42,2.9973,0.5787,25.3236,0.1321,6.5356,3,2.603249168134661,2,MICROSOFT
433,2016-02-18,52.19,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.4387638305990156,1,MICROSOFT
432,2016-02-19,51.82,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.7089480743437391,1,MICROSOFT
431,2016-02-22,52.65,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.601698186028557,2,MICROSOFT
430,2016-02-23,51.18,2.9973,0.5787,25.3236,0.1321,6.5356,3,-2.79202279202279,0,MICROSOFT
429,2016-02-24,51.36,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.3516998827667052,1,MICROSOFT
428,2016-02-25,52.1,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.440809968847356,2,MICROSOFT
427,2016-02-26,51.3,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.5355086372360927,0,MICROSOFT
426,2016-02-29,50.88,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.8187134502923872,1,MICROSOFT
425,2016-03-01,52.58,2.9973,0.5787,25.3236,0.1321,6.5356,3,3.3411949685534506,2,MICROSOFT
424,2016-03-02,52.95,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.7036896158235156,1,MICROSOFT
423,2016-03-03,52.35,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.1331444759206826,0,MICROSOFT
422,2016-03-04,52.03,2.9973,0.5787,25.3236,0.1321,6.5356,3,-0.6112702960840501,1,MICROSOFT
421,2016-03-07,51.03,2.9973,0.5787,25.3236,0.1321,6.5356,3,-1.9219680953296174,0,MICROSOFT
420,2016-03-08,51.65,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.2149715853419507,2,MICROSOFT
419,2016-03-09,52.84,2.9973,0.5787,25.3236,0.1321,6.5356,3,2.3039690222652562,2,MICROSOFT
418,2016-03-10,52.05,2.9973,0.5787,25.3236,0.1321,6.5356,2,-1.4950794852384675,0,MICROSOFT
417,2016-03-11,53.07,2.9973,0.5787,25.3236,0.1321,6.5356,3,1.9596541786743578,2,MICROSOFT
416,2016-03-14,53.17,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.18843037497644888,1,MICROSOFT
415,2016-03-15,53.59,2.9973,0.5787,25.3236,0.1321,6.5356,3,0.7899191273274434,1,MICROSOFT
